
s
	SELECTED: ('o u g h t', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

m o n g e r s
	SELECTED: ('m o n g e r s', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

m o n g e r
	SELECTED: ('m o n g e r', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

m a t e s
	SELECTED: ('m a t e s', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

m a t e
	SELECTED: ('m a t e', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

m a k i n g
	SELECTED: ('m a k i n g', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

m a c h i n e s
	SELECTED: ('m a c h i n e s', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

m a c h i n e
	SELECTED: ('m a c h i n e', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

i t u d e
	SELECTED: ('i t u d e', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

i g i b l e
	SELECTED: ('i g i b l e', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

h a n g e r s
	SELECTED: ('h a n g e r s', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

h a n g e r
	SELECTED: ('h a n g e r', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

h
	SELECTED: ('h', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

g r o u n d s
	SELECTED: ('g r o u n d s', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

g r o u n d
	SELECTED: ('g r o u n d', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

g o e r s
	SELECTED: ('g o e r s', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

g o e r
	SELECTED: ('g o e r', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

g a r d e n s
	SELECTED: ('g a r d e n s', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

g a r d e n
	SELECTED: ('g a r d e n', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

f o o t
	SELECTED: ('f o o t', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

f l a s h e s
	SELECTED: ('f l a s h e s', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

f l a s h
	SELECTED: ('f l a s h', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

e s q u e
	SELECTED: ('e s q u e', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

d r y i n g
	SELECTED: ('d r y i n g', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

d o w n
	SELECTED: ('d o w n', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

c r a f t
	SELECTED: ('c r a f t', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

c o c k s
	SELECTED: ('c o c k s', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

c o c k
	SELECTED: ('c o c k', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

b l o o d e d
	SELECTED: ('b l o o d e d', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

b i e s t
	SELECTED: ('b i e s t', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

b i e r
	SELECTED: ('b i e r', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

b e l l s
	SELECTED: ('b e l l s', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

w o r t h y
	SELECTED: ('w o r t h y', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

w o r d s
	SELECTED: ('w o r d s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

w o r d
	SELECTED: ('w o r d', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

w h e r e
	SELECTED: ('w h e r e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

w h e e l s
	SELECTED: ('w h e e l s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

w h e e l
	SELECTED: ('w h e e l', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

w e i g h t s
	SELECTED: ('w e i g h t s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

w e i g h t
	SELECTED: ('w e i g h t', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

w e e d
	SELECTED: ('w e e d', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

w a t c h e s
	SELECTED: ('w a t c h e s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

w a t c h
	SELECTED: ('w a t c h', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

w a l k e r s
	SELECTED: ('w a l k e r s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

w a l k e r
	SELECTED: ('w a l k e r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

u l a r
	SELECTED: ('u l a r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

t e m p e r e d
	SELECTED: ('t e m p e r e d', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

t a x e s
	SELECTED: ('t a x e s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

t a x
	SELECTED: ('t a x', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s u i t s
	SELECTED: ('s u i t s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s u i t
	SELECTED: ('s u i t', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s t u f f
	SELECTED: ('s t u f f', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s t r o k e
	SELECTED: ('s t r o k e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s t o o l s
	SELECTED: ('s t o o l s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s t o o l
	SELECTED: ('s t o o l', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s t e p s
	SELECTED: ('s t e p s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s t e p
	SELECTED: ('s t e p', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s m
	SELECTED: ('s m', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s h o e s
	SELECTED: ('s h o e s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s h o e
	SELECTED: ('s h o e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s e q u e n c e
	SELECTED: ('s e q u e n c e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s c r e w s
	SELECTED: ('s c r e w s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s c r e w
	SELECTED: ('s c r e w', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

r u n s
	SELECTED: ('r u n s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

r u n
	SELECTED: ('r u n', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

r e a d i n g
	SELECTED: ('r e a d i n g', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

r a i l s
	SELECTED: ('r a i l s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

r a i l
	SELECTED: ('r a i l', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

r a c e s
	SELECTED: ('r a c e s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

r a c e
	SELECTED: ('r a c e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p s
	SELECTED: ('p s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p l a n e s
	SELECTED: ('p l a n e s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p l a n e
	SELECTED: ('p l a n e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p h o n e s
	SELECTED: ('p h o n e s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p h o n e
	SELECTED: ('p h o n e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p e n c e s
	SELECTED: ('p e n c e s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p e n c e
	SELECTED: ('p e n c e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p a t h s
	SELECTED: ('p a t h s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p a t h
	SELECTED: ('p a t h', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p a r t y
	SELECTED: ('p a r t y', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p a r t i e s
	SELECTED: ('p a r t i e s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p
	SELECTED: ('p', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

o i l
	SELECTED: ('o i l', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

n i g h t
	SELECTED: ('n i g h t', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

n e c k e d
	SELECTED: ('n e c k e d', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

m s
	SELECTED: ('m s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

m o r e
	SELECTED: ('m o r e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

m o n e y
	SELECTED: ('m o n e y', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

m i e s t
	SELECTED: ('m i e s t', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

m i e r
	SELECTED: ('m i e r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

m e t e r s
	SELECTED: ('m e t e r s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

m e t e r
	SELECTED: ('m e t e r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

m
	SELECTED: ('m', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

l o n g
	SELECTED: ('l o n g', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

l o g y
	SELECTED: ('l o g y', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

l o g i s t s
	SELECTED: ('l o g i s t s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

l o g i s t
	SELECTED: ('l o g i s t', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

l o g i e s
	SELECTED: ('l o g i e s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

l o g i c a l
	SELECTED: ('l o g i c a l', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

l i f e
	SELECTED: ('l i f e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

l e a f
	SELECTED: ('l e a f', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

j o i n t
	SELECTED: ('j o i n t', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

i c i d e s
	SELECTED: ('i c i d e s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

i c i d e
	SELECTED: ('i c i d e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

h o r n s
	SELECTED: ('h o r n s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

h o r n
	SELECTED: ('h o r n', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

h o o k s
	SELECTED: ('h o o k s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

h o o k
	SELECTED: ('h o o k', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

g u a r d s
	SELECTED: ('g u a r d s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

g u a r d
	SELECTED: ('g u a r d', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

g o i n g
	SELECTED: ('g o i n g', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

g l a s s
	SELECTED: ('g l a s s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

f o r m i s t s
	SELECTED: ('f o r m i s t s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

f o r m i s t
	SELECTED: ('f o r m i s t', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

f o l d
	SELECTED: ('f o l d', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

f i r e
	SELECTED: ('f i r e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

f i n a l s
	SELECTED: ('f i n a l s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

f i n a l
	SELECTED: ('f i n a l', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

e h o l d e r s
	SELECTED: ('e h o l d e r s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

e h o l d e r
	SELECTED: ('e h o l d e r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

c o u r s e
	SELECTED: ('c o u r s e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

c o r n
	SELECTED: ('c o r n', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

c o n s c i o u s
	SELECTED: ('c o n s c i o u s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

c o n d u c t o r s
	SELECTED: ('c o n d u c t o r s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

c o n d u c t o r
	SELECTED: ('c o n d u c t o r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

c o l l e c t o r s
	SELECTED: ('c o l l e c t o r s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

c o l l e c t o r
	SELECTED: ('c o l l e c t o r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

c l u b s
	SELECTED: ('c l u b s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

c l u b
	SELECTED: ('c l u b', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b r u s h
	SELECTED: ('b r u s h', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b r e a k s
	SELECTED: ('b r e a k s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b r e a k e r s
	SELECTED: ('b r e a k e r s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b r e a k e r
	SELECTED: ('b r e a k e r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b r e a k
	SELECTED: ('b r e a k', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b o w l s
	SELECTED: ('b o w l s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b o w l
	SELECTED: ('b o w l', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b l a c k
	SELECTED: ('b l a c k', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b i l l s
	SELECTED: ('b i l l s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b i l l
	SELECTED: ('b i l l', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b i l i t y
	SELECTED: ('b i l i t y', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b e s t
	SELECTED: ('b e s t', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b e l l
	SELECTED: ('b e l l', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b e a t e r s
	SELECTED: ('b e a t e r s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b e a t e r
	SELECTED: ('b e a t e r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b a t h s
	SELECTED: ('b a t h s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b a t h
	SELECTED: ('b a t h', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

a i r e s
	SELECTED: ('a i r e s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

a i r e
	SELECTED: ('a i r e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

w s
	SELECTED: ('w s', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

w o r t h i n e s s
	SELECTED: ('w o r t h i n e s s', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

w e a r
	SELECTED: ('w e a r', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

w
	SELECTED: ('w', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

u t i o n
	SELECTED: ('u t i o n', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

u a t i n g
	SELECTED: ('u a t i n g', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

u a t e s
	SELECTED: ('u a t e s', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

u a t e d
	SELECTED: ('u a t e d', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

u a t e
	SELECTED: ('u a t e', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

t y p e s
	SELECTED: ('t y p e s', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

t y p e
	SELECTED: ('t y p e', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

t r o p i c a l
	SELECTED: ('t r o p i c a l', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

t r a c k s
	SELECTED: ('t r a c k s', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

t r a c k
	SELECTED: ('t r a c k', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

t e m p o r a n e o u s l y
	SELECTED: ('t e m p o r a n e o u s l y', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

t e m p o r a n e o u s
	SELECTED: ('t e m p o r a n e o u s', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

t e e t h
	SELECTED: ('t e e t h', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

t a k i n g
	SELECTED: ('t a k i n g', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:
