
r e
	SELECTED: ('b o a t', None), score: 7, other:NO PARSING AVAILABLE
	OTHER:

b a t t l e
	SELECTED: ('b a t t l e', None), score: 7, other:NO PARSING AVAILABLE
	OTHER:

y a r d
	SELECTED: ('y a r d', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

w o u l
	SELECTED: ('w o u l', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

w i n e
	SELECTED: ('w i n e', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

w i c k e t
	SELECTED: ('w i c k e t', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

w h e e l
	SELECTED: ('w h e e l', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

w a g
	SELECTED: ('w a g', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

t i t
	SELECTED: ('t i t', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

t i g h t
	SELECTED: ('t i g h t', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

t a s k
	SELECTED: ('t a s k', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

s w e e t
	SELECTED: ('s w e e t', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

s t a r
	SELECTED: ('s t a r', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

s t a i r
	SELECTED: ('s t a i r', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

s p o r t s
	SELECTED: ('s p o r t s', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

s p i r i t
	SELECTED: ('s p i r i t', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

s p e a k i n g
	SELECTED: ('s p e a k i n g', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

s o d a
	SELECTED: ('s o d a', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

s m o k e
	SELECTED: ('s m o k e', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

s l e e p w
	SELECTED: ('s l e e p w', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

s k e t c h
	SELECTED: ('s k e t c h', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

s h o w
	SELECTED: ('s h o w', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

s h o u l d e r
	SELECTED: ('s h o u l d e r', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

s h o o t i n g
	SELECTED: ('s h o o t i n g', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

s h e p
	SELECTED: ('s h e p', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

r u s t
	SELECTED: ('r u s t', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

r o l l e r
	SELECTED: ('r o l l e r', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

r i g h t
	SELECTED: ('r i g h t', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

p r u n i n g
	SELECTED: ('p r u n i n g', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

p o w d e r
	SELECTED: ('p o w d e r', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

p i l l o w
	SELECTED: ('p i l l o w', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

p e n n y
	SELECTED: ('p e n n y', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

n i t
	SELECTED: ('n i t', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

n a i l
	SELECTED: ('n a i l', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

m u s i c
	SELECTED: ('m u s i c', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

m o t o r
	SELECTED: ('m o t o r', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

m o t h
	SELECTED: ('m o t h', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

l u g g a g e
	SELECTED: ('l u g g a g e', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

l e f t
	SELECTED: ('l e f t', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

j a y w
	SELECTED: ('j a y w', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

h i t c h
	SELECTED: ('h i t c h', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

g u m
	SELECTED: ('g u m', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

g o o d
	SELECTED: ('g o o d', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

g o l f
	SELECTED: ('g o l f', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

g o a l
	SELECTED: ('g o a l', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

g l o b e
	SELECTED: ('g l o b e', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

f o s t e r
	SELECTED: ('f o s t e r', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

f l a s h
	SELECTED: ('f l a s h', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

e a v e s
	SELECTED: ('e a v e s', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

d r i n k i n g
	SELECTED: ('d r i n k i n g', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

d i v e
	SELECTED: ('d i v e', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

d i n n e r
	SELECTED: ('d i n n e r', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

d e m i
	SELECTED: ('d e m i', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

d e e p
	SELECTED: ('d e e p', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

c u r t a i n
	SELECTED: ('c u r t a i n', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

c l o t h e s
	SELECTED: ('c l o t h e s', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

c i g a r e t t e
	SELECTED: ('c i g a r e t t e', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

c e n t i
	SELECTED: ('c e n t i', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

c a r p e t
	SELECTED: ('c a r p e t', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

c a m p
	SELECTED: ('c a m p', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

c a b l e
	SELECTED: ('c a b l e', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

b u s h
	SELECTED: ('b u s h', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

b o d y
	SELECTED: ('b o d y', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

b i r t h
	SELECTED: ('b i r t h', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

a q u a
	SELECTED: ('a q u a', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

a n n
	SELECTED: ('a n n', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

a n g l e
	SELECTED: ('a n g l e', None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

'
	SELECTED: ("'", None), score: 6, other:NO PARSING AVAILABLE
	OTHER:

w o r l d
	SELECTED: ('w o r l d', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

w o o l
	SELECTED: ('w o o l', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

w a y l
	SELECTED: ('w a y l', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

t u r t l e
	SELECTED: ('t u r t l e', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

s t r i p
	SELECTED: ('s t r i p', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

s t a n d
	SELECTED: ('s t a n d', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

s t a g e
	SELECTED: ('s t a g e', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

s o u t h e
	SELECTED: ('s o u t h e', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

s o u t h
	SELECTED: ('s o u t h', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

s m o k i n g
	SELECTED: ('s m o k i n g', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

s m a l l
	SELECTED: ('s m a l l', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

s i l v e r
	SELECTED: ('s i l v e r', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

s c r u m
	SELECTED: ('s c r u m', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

r a t t l e
	SELECTED: ('r a t t l e', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

p u n c h
	SELECTED: ('p u n c h', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

p r i z e
	SELECTED: ('p r i z e', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

p o l e
	SELECTED: ('p o l e', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

p i l o t
	SELECTED: ('p i l o t', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

p e a
	SELECTED: ('p e a', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

p a c k
	SELECTED: ('p a c k', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

n a t u r o
	SELECTED: ('n a t u r o', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

m u l t i
	SELECTED: ('m u l t i', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

m o o r
	SELECTED: ('m o o r', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

m i n e
	SELECTED: ('m i n e', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

l o g
	SELECTED: ('l o g', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

l i p
	SELECTED: ('l i p', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

l i m e
	SELECTED: ('l i m e', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

l i g h t
	SELECTED: ('l i g h t', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

l e t t e r
	SELECTED: ('l e t t e r', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

l e a f
	SELECTED: ('l e a f', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

l a d y
	SELECTED: ('l a d y', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

k i n g
	SELECTED: ('k i n g', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

i r r e
	SELECTED: ('i r r e', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

i d e o
	SELECTED: ('i d e o', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

h o r n
	SELECTED: ('h o r n', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

h o b
	SELECTED: ('h o b', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

h e a t
	SELECTED: ('h e a t', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

h a m
	SELECTED: ('h a m', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

g r e e n
	SELECTED: ('g r e e n', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

g r a p e
	SELECTED: ('g r a p e', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

g l a s s
	SELECTED: ('g l a s s', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

f u l l
	SELECTED: ('f u l l', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

f r o g
	SELECTED: ('f r o g', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

f o r c e
	SELECTED: ('f o r c e', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

f l a t
	SELECTED: ('f l a t', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

e a t i n g
	SELECTED: ('e a t i n g', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

d r u m
	SELECTED: ('d r u m', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

d i v i n g
	SELECTED: ('d i v i n g', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

d e s s e r t s
	SELECTED: ('d e s s e r t s', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

c r a b
	SELECTED: ('c r a b', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

c a n d l e
	SELECTED: ('c a n d l e', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

b o y
	SELECTED: ('b o y', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

b o w
	SELECTED: ('b o w', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

b a r
	SELECTED: ('b a r', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

b a g
	SELECTED: ('b a g', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

V
	SELECTED: ('V', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

R
	SELECTED: ('R', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

E
	SELECTED: ('E', None), score: 5, other:NO PARSING AVAILABLE
	OTHER:

w o m a n
	SELECTED: ('w o m a n', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

w o l f
	SELECTED: ('w o l f', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

w h e r e
	SELECTED: ('w h e r e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

v i d e o
	SELECTED: ('v i d e o', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

t w o
	SELECTED: ('t w o', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

t r o l l e y
	SELECTED: ('t r o l l e y', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

t o w e l
	SELECTED: ('t o w e l', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

t o u c h
	SELECTED: ('t o u c h', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

t o n e
	SELECTED: ('t o n e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

t o a s t
	SELECTED: ('t o a s t', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

t h r e s h i n g
	SELECTED: ('t h r e s h i n g', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

t e e n y
	SELECTED: ('t e e n y', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

t a x
	SELECTED: ('t a x', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

t a p e
	SELECTED: ('t a p e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s t r o n g
	SELECTED: ('s t r o n g', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s t r i k e
	SELECTED: ('s t r i k e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s t r e e t
	SELECTED: ('s t r e e t', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s t o m a c h
	SELECTED: ('s t o m a c h', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s t o k e
	SELECTED: ('s t o k e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s t e e l
	SELECTED: ('s t e e l', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s t a r t i n g
	SELECTED: ('s t a r t i n g', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s t a m p
	SELECTED: ('s t a m p', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s p y
	SELECTED: ('s p y', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s p r e a d
	SELECTED: ('s p r e a d', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s p o o n
	SELECTED: ('s p o o n', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s p i n d l e
	SELECTED: ('s p i n d l e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s p e e d
	SELECTED: ('s p e e d', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s o u r
	SELECTED: ('s o u r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s n a p
	SELECTED: ('s n a p', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s l u i c e
	SELECTED: ('s l u i c e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s l a p
	SELECTED: ('s l a p', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s i x
	SELECTED: ('s i x', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s h o t
	SELECTED: ('s h o t', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s h i n
	SELECTED: ('s h i n', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s h e e t
	SELECTED: ('s h e e t', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s h e e p
	SELECTED: ('s h e e p', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s h a r p
	SELECTED: ('s h a r p', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s e a r c h
	SELECTED: ('s e a r c h', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s c e n e
	SELECTED: ('s c e n e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s c a p e
	SELECTED: ('s c a p e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

s a i l i n g
	SELECTED: ('s a i l i n g', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

r u b b e r
	SELECTED: ('r u b b e r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

r o w a n
	SELECTED: ('r o w a n', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

r o u g h
	SELECTED: ('r o u g h', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

r o s e
	SELECTED: ('r o s e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

r o o f
	SELECTED: ('r o o f', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

r o o d
	SELECTED: ('r o o d', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

r o c k e t
	SELECTED: ('r o c k e t', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

r i f l e
	SELECTED: ('r i f l e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

r a t e
	SELECTED: ('r a t e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

q u e s t i o n
	SELECTED: ('q u e s t i o n', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

q
	SELECTED: ('q', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p u s h
	SELECTED: ('p u s h', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p s y c h o
	SELECTED: ('p s y c h o', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p r i e s t
	SELECTED: ('p r i e s t', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p r e s s u r e
	SELECTED: ('p r e s s u r e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p o w e r
	SELECTED: ('p o w e r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p o r k
	SELECTED: ('p o r k', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p o l l i n g
	SELECTED: ('p o l l i n g', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p i n p o i
	SELECTED: ('p i n p o i', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p i l e
	SELECTED: ('p i l e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p i c k
	SELECTED: ('p i c k', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p e p p e r
	SELECTED: ('p e p p e r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p e a r l
	SELECTED: ('p e a r l', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p a s s
	SELECTED: ('p a s s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

p a r t y
	SELECTED: ('p a r t y', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

o y s t e r
	SELECTED: ('o y s t e r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

o w n e r
	SELECTED: ('o w n e r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

o s c i l l o
	SELECTED: ('o s c i l l o', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

o r g a n
	SELECTED: ('o r g a n', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

o r d e r
	SELECTED: ('o r d e r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

o m n i
	SELECTED: ('o m n i', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

n o t e
	SELECTED: ('n o t e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

n i c k e l
	SELECTED: ('n i c k e l', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

n i c k
	SELECTED: ('n i c k', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

n e r v e
	SELECTED: ('n e r v e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

m o u t h
	SELECTED: ('m o u t h', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

m o n k e y
	SELECTED: ('m o n k e y', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

m o l l y
	SELECTED: ('m o l l y', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

m e z z o
	SELECTED: ('m e z z o', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

m e t a
	SELECTED: ('m e t a', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

m e d i c i n e
	SELECTED: ('m e d i c i n e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

m a s s
	SELECTED: ('m a s s', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

l u g
	SELECTED: ('l u g', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

l o a n
	SELECTED: ('l o a n', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

l i g h t n i n g
	SELECTED: ('l i g h t n i n g', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

l i e u
	SELECTED: ('l i e u', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

l e a s e
	SELECTED: ('l e a s e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

l a w
	SELECTED: ('l a w', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

l a u n c h i n g
	SELECTED: ('l a u n c h i n g', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

k i c k
	SELECTED: ('k i c k', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

k e e l
	SELECTED: ('k e e l', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

j o y
	SELECTED: ('j o y', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

i n t r a
	SELECTED: ('i n t r a', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

h y d r o
	SELECTED: ('h y d r o', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

h u n g e r
	SELECTED: ('h u n g e r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

h o t
	SELECTED: ('h o t', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

h o o d
	SELECTED: ('h o o d', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

h e l p
	SELECTED: ('h e l p', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

h a r d
	SELECTED: ('h a r d', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

g r e y
	SELECTED: ('g r e y', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

g r a n
	SELECTED: ('g r a n', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

g r a
	SELECTED: ('g r a', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

g i r l
	SELECTED: ('g i r l', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

g i n g e r
	SELECTED: ('g i n g e r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

g a l l e y
	SELECTED: ('g a l l e y', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

f r u i t
	SELECTED: ('f r u i t', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

f r o n t
	SELECTED: ('f r o n t', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

f r e e z i n g
	SELECTED: ('f r e e z i n g', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

f l y i n g
	SELECTED: ('f l y i n g', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

f l o o d
	SELECTED: ('f l o o d', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

f l a g
	SELECTED: ('f l a g', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

f i s h i n g
	SELECTED: ('f i s h i n g', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

f i r s t
	SELECTED: ('f i r s t', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

e l e c t r o e n c e p h a l o
	SELECTED: ('e l e c t r o e n c e p h a l o', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

e l e c t r o
	SELECTED: ('e l e c t r o', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

e l d e r
	SELECTED: ('e l d e r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

d u c k
	SELECTED: ('d u c k', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

d r o p
	SELECTED: ('d r o p', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

d r i v i n g
	SELECTED: ('d r i v i n g', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

d r e s s i n g
	SELECTED: ('d r e s s i n g', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

d r a w
	SELECTED: ('d r a w', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

d e p t h
	SELECTED: ('d e p t h', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

d a r e
	SELECTED: ('d a r e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

d a n c e
	SELECTED: ('d a n c e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

c o p p e r
	SELECTED: ('c o p p e r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

c o n c e r t
	SELECTED: ('c o n c e r t', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

c o m m o n
	SELECTED: ('c o m m o n', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

c o a s t
	SELECTED: ('c o a s t', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

c l o s e
	SELECTED: ('c l o s e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

c l a m
	SELECTED: ('c l a m', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

c i n e
	SELECTED: ('c i n e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

c h u r c h
	SELECTED: ('c h u r c h', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

c h o i r
	SELECTED: ('c h o i r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

c a r v i n g
	SELECTED: ('c a r v i n g', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

c a n d y
	SELECTED: ('c a n d y', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

c a c a o
	SELECTED: ('c a c a o', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b u g
	SELECTED: ('b u g', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b r i d e
	SELECTED: ('b r i d e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b r e e c h
	SELECTED: ('b r e e c h', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b r a n d y
	SELECTED: ('b r a n d y', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b o x i n g
	SELECTED: ('b o x i n g', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b o n e
	SELECTED: ('b o n e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b i l l i a r d
